"shapeid","x","y"
"1.1","-95.296419","29.97425"
"1.1","-95.296257","29.974555"
"1.1","-95.296104","29.975023"
"1.1","-95.296072","29.975501"
"1.1","-95.296064","29.977777"
"1.1","-95.296067","29.979162"
"1.1","-95.29742","29.979198"
"1.1","-95.298927","29.979238"
"1.1","-95.302124","29.979279"
"1.1","-95.302607","29.979683"
"1.1","-95.306326","29.979618"
"1.1","-95.307343","29.979688"
"1.1","-95.307324","29.980126"
"1.1","-95.307321","29.980189"
"1.1","-95.307493","29.980335"
"1.1","-95.308173","29.98047"
"1.1","-95.30848","29.980582"
"1.1","-95.308522","29.98059"
"1.1","-95.308523","29.98064"
"1.1","-95.308555","29.984872"
"1.1","-95.308568","29.985539"
"1.1","-95.308582","29.986717"
"1.1","-95.308585","29.98694"
"1.1","-95.308591","29.988742"
"1.1","-95.3086","29.989461"
"1.1","-95.308609","29.990206"
"1.1","-95.308612","29.99041"
"1.1","-95.308695","29.992425"
"1.1","-95.308755","29.99425"
"1.1","-95.308802","29.997005"
"1.1","-95.308854","30.00013"
"1.1","-95.308886","30.002033"
"1.1","-95.308897","30.002613"
"1.1","-95.308891","30.003079"
"1.1","-95.308887","30.003405"
"1.1","-95.3089","30.003895"
"1.1","-95.30891","30.004116"
"1.1","-95.308907","30.004231"
"1.1","-95.308907","30.004366"
"1.1","-95.310217","30.004398"
"1.1","-95.31042","30.00442"
"1.1","-95.310894","30.00447"
"1.1","-95.311344","30.004541"
"1.1","-95.31165","30.004621"
"1.1","-95.312484","30.004816"
"1.1","-95.313048","30.005038"
"1.1","-95.315612","30.006049"
"1.1","-95.315969","30.00619"
"1.1","-95.316778","30.006495"
"1.1","-95.317539","30.006782"
"1.1","-95.317739","30.006857"
"1.1","-95.318289","30.007067"
"1.1","-95.318406","30.00711"
"1.1","-95.318629","30.007191"
"1.1","-95.318946","30.007305"
"1.1","-95.328861","30.011083"
"1.1","-95.32908","30.011156"
"1.1","-95.329511","30.011295"
"1.1","-95.330102","30.011533"
"1.1","-95.330122","30.011538"
"1.1","-95.333769","30.0122"
"1.1","-95.338034","30.012968"
"1.1","-95.339104","30.013166"
